Gender,M,R,F,FirstPurch,ChildBks,YouthBks,CookBks,DoItYBks,RefBks,ArtBks,GeogBks,ItalCook,ItalAtlas,ItalArt,Florence
1,239,12,5,40,0,1,2,0,0,0,2,0,0,0,0
1,262,2,3,8,0,0,0,0,0,0,0,0,0,0,0
1,63,24,2,32,0,1,0,1,0,0,0,1,0,0,0
0,218,14,1,14,0,0,0,0,0,0,0,0,0,0,0
1,257,10,2,12,0,0,0,0,0,0,0,1,0,0,0
1,217,6,1,6,0,0,0,0,0,0,0,0,0,0,0
1,313,4,1,4,0,0,0,0,0,1,0,0,0,0,0
1,158,4,1,4,0,0,0,0,0,0,0,0,0,0,0
0,184,12,10,48,3,0,2,2,0,0,0,0,2,0,0
1,55,14,1,14,0,0,0,0,0,1,0,1,0,0,0
1,85,16,4,34,1,0,0,1,0,1,0,0,0,0,0
1,173,24,8,56,2,0,2,3,1,1,0,1,0,0,0
1,291,6,2,8,0,0,0,0,0,1,1,0,0,0,0
0,299,2,1,2,0,0,0,0,0,0,1,0,0,0,1
1,207,8,7,24,1,0,1,0,0,1,0,0,0,0,0
0,157,6,8,34,1,0,1,1,2,1,0,0,0,0,0
1,148,2,1,2,0,0,0,0,0,0,0,0,0,0,1
1,286,30,8,54,1,2,0,1,0,0,0,0,0,0,0
1,421,12,9,44,3,1,0,0,0,0,2,0,0,0,1
1,123,8,5,22,0,0,0,2,0,0,0,0,0,0,0
1,326,2,10,48,1,0,4,1,1,0,3,0,2,1,0
1,175,2,5,30,0,0,0,0,0,0,2,0,0,0,0
1,135,4,2,12,0,0,0,0,0,0,0,0,0,0,1
0,79,6,4,24,0,1,1,0,0,0,0,0,0,0,1
1,195,10,3,22,1,0,0,0,1,0,2,0,0,0,0
1,93,20,1,20,0,1,0,0,0,0,0,0,0,0,0
1,395,14,10,70,1,2,3,1,1,0,0,2,2,0,0
1,98,12,1,12,0,0,0,0,0,0,0,0,0,0,0
0,137,12,2,14,1,0,0,0,0,0,0,0,0,0,0
1,269,10,1,10,0,0,0,0,0,0,1,0,0,0,0
1,296,10,5,38,1,0,0,1,0,0,0,0,0,0,0
0,308,14,1,14,0,0,0,0,1,0,1,1,0,0,0
1,403,22,8,54,0,0,4,1,1,0,0,0,0,0,0
1,143,2,2,4,0,0,0,0,0,0,0,0,0,0,0
1,235,8,1,8,0,0,0,0,0,0,0,2,0,0,0
0,295,2,7,44,1,0,1,0,1,0,2,0,1,0,0
1,300,8,1,8,0,0,0,0,0,0,0,2,0,0,0
1,203,14,4,32,1,0,2,1,0,0,0,1,0,0,0
1,333,18,11,62,0,1,4,2,3,2,1,0,0,0,0
1,129,10,2,14,0,1,0,0,0,2,0,0,0,0,0
0,271,6,1,6,0,0,0,0,0,0,0,0,0,0,0
0,97,12,2,16,0,0,1,0,0,0,0,0,0,0,0
1,298,2,2,8,0,0,0,0,0,0,2,0,0,0,0
1,379,10,7,34,0,0,1,0,1,2,3,0,1,0,0
1,149,22,2,24,0,0,1,0,1,0,1,0,0,0,0
1,292,2,2,6,0,0,0,0,0,1,0,0,0,0,0
1,265,16,5,36,1,2,1,1,0,0,0,0,0,1,0
0,270,2,2,6,0,0,0,0,0,0,0,0,0,0,0
0,442,26,12,88,1,1,3,3,1,0,1,0,0,1,0
0,232,12,6,46,2,0,1,1,0,0,2,1,0,0,0
0,49,2,2,10,0,0,0,0,0,0,0,0,0,0,0
1,243,2,2,10,0,0,0,0,0,0,0,0,0,0,0
1,234,30,1,30,1,0,0,0,0,1,0,1,0,0,0
1,188,8,2,10,0,0,0,0,0,0,0,0,0,0,0
1,202,8,8,34,3,1,2,1,0,1,2,0,0,0,0
0,95,34,2,38,1,0,0,0,0,0,1,0,0,0,0
1,308,8,7,46,1,1,1,1,0,0,0,0,0,0,0
1,342,8,11,64,1,0,2,4,0,0,1,0,0,0,0
1,290,14,9,46,2,1,3,0,1,0,0,0,1,0,0
0,216,12,1,12,0,0,0,0,0,0,1,0,0,0,1
1,205,6,7,46,0,1,2,0,0,3,1,0,0,0,0
1,114,28,1,28,0,0,1,0,0,3,0,0,0,0,0
1,85,24,4,46,0,0,0,0,0,0,0,0,0,0,0
1,315,22,2,28,0,1,0,1,0,0,2,2,0,0,0
0,314,8,2,10,0,0,0,0,0,0,0,0,0,0,0
1,88,8,2,12,0,0,0,0,0,0,0,0,0,0,0
1,360,12,8,60,1,0,4,1,0,1,0,1,0,0,0
0,262,26,1,26,0,0,0,0,0,0,0,0,0,0,0
1,257,12,2,14,0,0,0,0,0,0,0,1,0,0,0
1,216,8,2,14,1,0,0,0,0,0,1,0,0,0,0
1,209,34,10,92,4,0,3,0,1,0,1,0,0,0,0
0,275,12,1,12,0,0,0,0,0,0,0,0,0,0,0
1,79,16,5,44,2,1,1,0,1,0,0,1,0,0,0
0,275,24,3,34,1,0,0,0,1,0,0,0,0,0,0
0,119,16,1,16,0,0,0,1,0,0,0,0,0,0,0
1,175,14,1,14,0,0,1,0,0,0,2,0,0,0,0
1,32,8,2,10,0,0,0,0,0,0,0,0,0,0,0
1,218,16,3,30,1,1,1,0,0,0,0,0,0,0,0
0,74,30,1,30,0,1,0,0,0,2,0,0,0,0,0
0,146,10,1,10,0,0,0,0,0,2,0,2,0,0,0
1,398,2,7,20,1,0,1,0,0,1,0,0,0,0,0
0,31,14,1,14,1,0,0,0,0,2,0,0,0,0,0
1,167,4,1,4,0,0,0,0,0,0,0,0,0,0,0
1,479,18,12,78,0,0,4,2,2,0,1,0,0,0,0
1,58,6,2,8,0,0,0,0,0,0,0,0,0,0,0
0,217,12,2,16,0,0,1,0,0,0,0,0,0,0,0
1,295,16,1,16,0,0,0,0,0,0,2,0,0,0,0
1,233,12,2,18,0,0,0,0,0,0,0,0,0,0,0
0,312,10,1,10,0,0,0,0,0,0,1,0,0,0,0
1,210,8,2,10,0,0,0,0,0,0,1,0,0,0,0
1,85,18,1,18,0,0,0,0,0,0,0,0,0,0,0
1,45,18,1,18,0,0,0,0,0,1,0,0,0,0,0
1,267,14,2,22,2,0,0,0,0,0,0,0,0,0,1
0,138,16,2,24,0,0,0,1,0,0,0,0,0,0,0
1,431,14,11,70,1,3,4,1,0,0,3,0,0,0,0
1,145,12,2,16,0,0,0,0,1,1,0,0,0,0,0
0,186,8,8,38,2,1,1,1,0,0,2,0,0,0,1
1,212,14,4,22,2,0,0,2,0,2,0,0,0,1,1
1,30,4,1,4,0,0,0,0,0,0,0,0,0,0,0
0,100,8,1,8,0,0,0,0,0,1,0,0,0,0,0
1,392,8,9,46,3,1,2,1,0,0,0,0,0,0,0
1,215,2,2,8,0,0,0,0,0,0,0,0,0,0,0
1,127,14,2,22,2,0,0,0,0,0,0,0,0,1,0
0,162,12,10,34,2,0,1,2,1,0,0,0,1,0,0
1,223,2,5,12,0,0,0,0,0,1,0,0,0,0,0
0,100,16,6,48,0,1,1,0,1,0,0,1,0,0,0
1,71,36,1,36,0,0,0,0,0,0,0,0,0,0,0
1,49,10,1,10,0,0,0,0,0,0,0,0,0,0,0
1,260,14,2,20,1,0,1,0,0,0,0,0,0,0,0
0,58,10,1,10,0,0,0,0,0,2,0,0,0,0,0
1,282,8,2,16,0,1,0,0,0,0,1,0,0,0,0
1,139,28,2,30,1,1,0,0,0,0,0,0,0,0,0
1,130,30,1,30,0,0,0,0,0,0,1,0,0,0,0
1,145,12,4,24,2,0,1,0,0,0,0,0,0,0,0
1,188,12,1,12,0,0,0,0,0,1,0,0,0,0,0
1,116,28,1,28,1,0,0,0,0,0,0,0,0,0,0
1,208,12,1,12,0,0,0,0,0,0,0,0,0,0,0
1,221,6,1,6,0,0,0,0,0,0,0,1,0,0,0
0,332,4,7,18,1,0,1,0,0,0,0,0,0,0,0
1,107,16,1,16,0,0,0,1,0,1,0,0,0,0,0
1,161,4,2,10,0,0,0,0,0,0,0,0,0,0,0
1,418,8,9,62,2,0,2,4,0,0,1,3,0,0,0
0,347,10,6,40,0,1,1,0,0,0,0,0,0,0,0
1,427,20,10,54,5,0,2,0,0,0,3,0,1,0,0
0,89,16,3,28,0,0,1,1,0,0,0,0,0,0,0
0,19,16,1,16,1,0,0,0,0,0,0,0,0,0,0
1,119,14,2,22,1,0,0,0,0,0,0,1,0,1,0
0,133,12,5,38,0,1,2,1,0,0,0,0,0,0,0
1,114,6,7,36,2,0,3,1,0,1,0,1,0,0,0
1,308,10,1,10,0,0,0,0,0,0,0,0,0,0,0
1,144,4,1,4,0,0,0,0,0,0,1,0,0,0,0
1,173,14,11,66,6,0,1,0,0,0,0,1,0,0,0
0,298,16,2,18,0,1,0,1,0,0,2,0,0,0,0
1,125,16,2,20,0,0,2,0,0,0,0,0,0,0,0
0,62,12,2,20,0,1,0,0,0,0,0,0,0,0,0
0,170,2,2,10,0,0,0,0,0,0,0,0,0,0,0
0,382,8,12,42,3,1,0,0,1,0,1,3,0,0,0
1,95,20,1,20,0,0,0,0,0,0,1,0,0,0,0
1,210,4,11,38,0,1,2,2,2,0,1,0,0,0,0
1,315,26,2,30,0,0,0,1,1,0,2,0,0,0,0
1,199,4,9,42,1,1,2,3,0,0,0,0,0,0,0
1,249,4,7,20,1,0,1,0,0,2,1,0,0,0,0
0,116,10,2,18,0,0,0,0,0,0,0,0,0,0,0
1,302,16,3,34,1,0,2,0,0,2,1,0,0,0,0
0,307,24,2,30,2,0,0,0,0,1,0,0,0,0,0
1,185,12,9,50,1,0,2,0,1,0,2,0,0,1,0
0,195,28,1,28,1,0,0,0,0,0,2,0,0,0,0
1,87,32,2,36,0,0,0,0,1,0,0,0,0,0,0
1,97,28,1,28,0,0,0,0,1,0,0,0,0,0,1
1,275,4,11,40,1,0,3,0,1,0,0,0,0,0,1
1,385,22,11,70,2,1,3,1,1,0,0,0,0,0,0
1,173,16,3,24,2,0,0,1,0,0,0,0,0,0,0
1,74,18,1,18,1,0,0,0,0,2,0,0,0,0,1
0,242,10,11,62,0,0,3,1,3,1,0,0,0,0,0
0,83,6,5,32,1,1,0,1,0,1,1,0,0,0,1
1,84,8,2,14,0,0,0,0,0,3,0,0,0,0,0
1,205,2,1,2,0,0,0,0,0,0,1,0,0,0,0
1,138,10,8,54,2,1,1,0,2,0,0,0,0,0,0
0,399,36,7,74,0,0,2,1,1,0,0,0,0,0,0
1,158,8,3,24,0,1,0,0,1,0,0,0,0,0,0
1,155,32,7,74,3,0,4,0,0,0,0,0,0,0,0
1,127,16,2,18,0,0,0,0,0,0,0,0,0,0,0
0,209,12,8,34,1,0,2,0,1,0,1,1,0,0,0
0,100,24,1,24,0,0,0,0,0,0,0,0,0,0,0
1,157,8,2,12,0,0,0,0,0,0,0,0,0,0,0
1,328,8,2,14,0,0,0,0,1,0,2,0,0,0,0
1,444,8,11,36,3,0,1,2,0,0,1,0,0,0,0
1,298,10,1,10,0,0,0,0,0,1,2,0,0,0,0
1,78,8,3,20,0,0,1,0,0,1,0,0,0,0,0
1,327,16,2,22,0,0,0,2,0,1,1,1,0,1,0
1,219,28,2,34,0,0,0,2,0,1,0,0,0,0,0
1,232,30,1,30,1,0,0,0,0,0,0,0,0,0,0
1,187,8,10,30,1,1,1,1,0,0,1,0,1,0,0
1,156,30,10,56,1,0,4,2,1,1,0,0,1,1,0
0,374,20,6,46,1,2,1,0,1,0,3,0,0,0,0
0,350,4,5,24,1,0,0,0,0,0,0,0,0,0,0
1,49,4,1,4,0,0,0,0,0,0,0,0,0,0,1
0,101,2,2,8,0,0,0,0,0,0,0,0,0,0,0
1,274,30,2,38,1,0,0,0,1,0,1,0,0,0,0
1,93,10,4,26,0,0,0,0,0,0,0,0,0,0,0
1,303,22,2,28,0,1,0,0,0,1,0,0,0,0,0
1,206,36,3,52,0,0,1,1,0,0,1,0,0,0,0
1,39,8,2,10,0,0,0,0,0,1,0,1,0,0,0
1,227,6,9,40,2,0,2,0,0,1,0,0,0,0,0
1,169,28,1,28,0,1,0,0,0,1,0,0,0,0,0
1,99,12,2,18,0,0,0,1,0,0,0,0,0,0,0
1,208,14,6,26,0,1,1,0,3,0,0,0,0,0,0
1,142,4,2,8,0,0,0,0,0,0,4,0,0,0,0
0,128,10,1,10,0,0,0,0,0,0,0,0,0,0,0
1,163,28,1,28,0,0,1,0,0,0,3,0,0,0,0
0,237,16,1,16,0,0,0,0,0,0,0,0,0,0,0
1,210,16,2,20,0,0,2,0,0,0,1,0,0,0,0
1,191,16,9,50,3,1,0,0,0,1,1,0,0,0,0
1,294,12,1,12,0,0,0,0,0,0,0,0,0,0,0
1,290,16,1,16,0,0,1,0,0,0,0,0,0,0,0
1,92,14,2,18,0,1,1,0,0,1,0,0,0,0,0
1,300,10,2,16,0,0,1,0,0,1,0,0,0,0,0
0,335,24,3,30,1,0,0,1,1,0,1,0,0,0,0
1,169,16,1,16,1,0,0,0,0,0,0,0,0,0,0
0,308,2,1,2,0,0,0,0,0,0,0,0,0,0,0
0,71,2,2,6,0,0,0,0,0,0,0,0,0,0,0
1,265,10,2,16,0,0,0,0,1,1,0,0,0,0,0
1,235,6,1,6,0,0,0,0,0,0,0,0,0,0,0
0,229,2,1,2,0,0,0,0,0,0,0,0,0,0,0
1,252,10,8,42,0,0,2,1,1,0,0,0,0,0,0
0,124,16,2,20,0,0,2,0,0,0,0,0,0,0,0
1,158,6,3,24,1,0,0,0,0,0,0,0,0,0,0
0,312,24,12,92,2,0,1,2,3,0,1,0,1,0,0
1,125,14,2,20,0,0,1,1,0,0,0,0,0,0,0
1,126,12,6,42,0,0,1,2,1,0,0,0,0,0,1
1,288,2,6,30,0,0,2,0,0,0,0,0,0,0,0
1,287,2,2,8,0,0,0,0,0,0,0,0,0,0,0
0,160,14,2,22,1,0,0,1,0,0,1,0,0,0,0
0,138,16,1,16,0,1,0,0,0,0,0,0,0,0,0
1,68,14,2,20,0,0,0,1,1,0,0,0,0,0,0
1,134,10,2,12,0,0,0,0,0,0,0,0,0,0,0
0,178,28,2,32,1,0,1,0,0,0,0,1,0,1,0
0,257,4,11,30,0,2,2,0,1,0,0,0,0,0,0
1,102,12,6,36,1,1,3,0,0,0,0,0,0,0,0
0,46,28,1,28,0,0,1,0,0,1,0,1,0,0,0
1,260,16,2,20,2,0,0,0,0,1,0,0,0,0,0
1,353,16,11,52,2,0,2,3,1,0,1,1,0,0,0
1,279,10,1,10,0,0,0,0,0,0,0,0,0,0,0
1,320,16,11,56,5,0,2,0,1,0,0,1,0,1,0
0,148,2,1,2,0,0,0,0,0,1,0,0,0,0,0
0,201,22,10,76,1,1,1,2,0,1,0,0,0,0,0
1,102,36,1,36,0,0,0,0,0,0,0,0,0,0,0
1,52,4,2,6,0,0,0,0,0,0,0,0,0,0,0
1,139,10,2,18,1,0,0,0,0,0,0,0,0,0,0
1,270,4,11,68,1,0,2,1,0,0,0,0,0,0,0
1,364,30,10,84,2,4,3,1,0,0,0,0,0,0,0
1,139,32,3,42,1,0,1,0,1,0,0,0,0,0,0
1,89,4,5,16,0,1,0,0,0,0,0,0,0,0,0
1,256,14,2,20,0,0,0,0,0,0,0,0,0,0,0
1,408,6,8,40,1,1,1,0,0,0,1,0,0,0,0
1,190,8,2,16,1,0,0,0,0,0,0,0,0,0,0
1,260,26,2,32,0,0,1,0,0,0,0,0,0,0,0
0,77,6,2,12,0,0,0,0,0,0,0,0,0,0,0
0,78,10,1,10,0,0,0,0,0,0,0,0,0,0,0
0,154,34,2,40,2,0,0,0,0,0,3,1,0,0,0
1,141,16,3,24,1,0,2,0,0,0,0,0,0,0,0
1,277,12,1,12,0,0,0,0,0,0,0,0,0,0,0
0,293,12,2,16,1,0,0,0,0,1,1,0,0,0,0
1,191,4,1,4,0,0,0,0,0,0,1,0,0,0,0
0,121,36,4,48,1,0,0,2,0,1,0,0,0,0,0
1,193,16,2,20,1,0,1,0,0,0,0,0,0,0,0
0,75,36,5,64,1,0,2,0,0,0,1,0,0,0,0
0,309,36,1,36,0,0,0,1,0,0,1,0,0,0,0
0,180,22,9,42,4,1,1,0,2,0,0,0,0,0,0
1,106,12,2,14,1,0,0,0,0,0,0,0,0,0,0
1,286,10,2,14,1,0,0,0,0,0,2,0,0,0,0
1,125,4,1,4,0,0,0,0,0,1,0,0,0,0,0
1,371,10,10,34,1,2,1,1,1,0,0,0,0,0,0
1,54,4,2,10,0,0,0,0,0,0,0,0,0,0,0
0,36,16,1,16,1,0,0,0,0,0,0,0,0,0,0
1,146,16,7,36,2,0,1,2,1,0,0,0,0,0,0
1,162,2,8,36,1,1,2,0,0,0,1,0,0,0,0
1,109,28,1,28,0,0,1,0,0,0,0,1,0,0,0
0,147,4,1,4,0,0,0,0,0,0,1,0,0,0,0
1,167,14,3,24,0,1,1,0,0,0,0,0,0,0,0
1,109,14,1,14,0,0,0,0,0,0,0,0,0,0,0
1,128,12,1,12,0,0,0,0,0,1,0,0,0,0,1
1,170,14,10,50,2,0,2,2,1,0,0,0,0,0,0
0,235,16,1,16,0,0,0,1,0,0,1,0,0,0,1
1,450,2,12,32,3,1,1,0,1,0,1,0,1,0,0
0,90,14,4,32,0,0,2,1,0,0,0,0,0,0,0
0,132,10,1,10,0,0,0,0,0,0,1,0,0,0,0
1,257,30,1,30,1,0,0,0,0,0,0,0,0,0,0
0,216,16,2,22,1,0,0,0,1,0,0,0,0,0,0
1,170,34,2,40,0,0,0,1,0,0,0,0,0,0,1
0,240,4,2,6,0,0,0,0,0,1,0,0,0,0,0
1,280,34,10,84,0,0,2,1,3,1,1,0,0,0,0
1,138,16,1,16,0,0,0,1,0,1,0,0,0,0,0
1,348,14,10,60,1,0,4,3,0,2,0,0,0,1,0
1,288,10,11,48,3,1,1,1,1,2,0,0,0,0,1
0,288,28,2,34,0,0,0,1,0,0,0,1,0,0,0
1,387,8,7,26,0,2,3,0,0,0,2,0,0,0,0
1,357,8,12,72,2,0,3,1,0,0,1,1,1,1,0
1,118,10,1,10,0,0,0,0,0,0,0,0,0,0,0
1,258,14,1,14,0,0,1,0,0,0,2,0,0,0,0
0,156,10,1,10,0,0,0,0,0,0,0,0,0,0,0
0,225,16,1,16,0,0,1,0,0,3,0,0,0,0,0
0,57,6,1,6,0,0,0,0,0,0,0,0,0,0,0
0,281,6,2,14,1,0,0,0,0,0,0,0,0,0,0
0,149,14,1,14,0,0,0,0,1,0,1,0,0,0,0
0,238,30,10,82,1,1,4,1,0,0,0,0,0,0,0
1,58,12,1,12,0,0,0,0,0,0,0,2,0,0,0
1,61,10,2,14,0,0,0,0,1,0,1,0,0,0,0
1,132,10,2,16,0,1,0,0,0,0,1,0,0,0,0
1,355,16,5,32,0,1,2,1,1,0,1,0,0,0,0
1,109,16,2,18,0,0,1,0,1,0,0,0,0,0,0
1,66,20,1,20,0,0,0,0,0,0,0,0,0,0,0
1,282,26,1,26,0,0,0,1,0,0,1,0,0,0,0
0,259,12,1,12,0,0,0,0,0,0,0,0,0,0,0
1,293,6,12,32,1,1,1,0,2,0,1,0,0,0,0
1,241,14,2,20,0,0,1,0,1,0,0,0,0,0,0
0,442,14,10,60,6,0,1,2,0,0,1,0,0,1,0
0,235,4,2,10,0,0,0,0,0,0,1,0,0,0,1
1,300,10,2,14,0,0,0,0,0,0,0,0,0,0,0
1,277,14,10,72,2,0,5,1,1,0,0,0,0,1,0
0,290,18,6,48,2,1,2,0,0,0,0,0,0,0,0
0,217,14,2,16,1,0,1,0,0,1,0,0,0,0,0
1,230,10,6,34,0,1,2,0,0,0,1,0,0,0,0
1,86,16,2,22,1,0,0,0,0,0,0,0,0,0,0
0,395,34,10,56,4,0,1,0,1,0,0,0,0,0,0
1,167,6,2,10,0,0,0,0,0,0,0,0,0,0,0
1,80,10,2,16,0,0,0,1,0,0,0,0,0,0,0
1,299,12,7,28,0,0,1,2,1,0,0,0,0,0,0
1,227,14,2,18,0,0,0,1,0,0,0,0,0,0,0
0,46,10,1,10,0,0,0,0,0,0,0,0,0,0,0
1,371,16,6,48,3,0,2,0,0,0,1,0,0,0,0
0,285,4,7,18,1,0,0,1,1,0,0,0,0,0,0
0,87,10,1,10,0,0,0,0,0,0,0,0,0,0,0
1,110,12,2,14,0,0,1,0,0,1,0,0,0,0,0
0,71,16,1,16,0,0,1,0,0,0,0,0,0,0,0
1,64,18,3,34,1,0,2,0,0,0,0,0,0,0,0
0,87,10,2,18,1,0,0,0,0,0,0,0,0,0,0
1,254,12,2,18,0,0,1,0,0,0,0,0,0,0,0
1,283,28,5,56,2,0,2,0,1,0,1,0,0,0,0
1,141,4,1,4,0,0,0,0,0,0,0,0,0,0,0
0,235,22,2,24,0,1,0,0,0,0,1,0,0,0,0
1,180,6,1,6,0,0,0,0,0,0,0,1,0,0,0
0,199,18,1,18,0,0,0,0,1,0,0,0,0,0,0
1,309,6,1,6,0,0,0,0,0,0,0,1,0,0,0
0,97,16,2,22,0,0,2,0,0,0,0,0,0,0,0
1,181,10,1,10,0,0,0,0,0,0,0,0,0,0,1
1,100,14,1,14,0,0,0,0,0,0,0,0,0,0,1
1,87,6,2,12,0,0,0,0,0,0,0,0,0,0,0
0,334,8,7,24,3,0,1,1,0,0,0,0,0,0,0
1,252,4,2,6,0,0,0,0,0,0,0,0,0,0,0
1,278,8,1,8,0,0,0,0,0,0,1,0,0,0,0
1,39,10,2,18,0,0,0,1,0,0,0,0,0,0,0
0,26,4,1,4,0,0,0,0,0,1,0,0,0,0,0
1,88,14,1,14,0,0,1,0,0,0,0,1,0,0,0
1,61,6,2,8,0,0,0,0,0,0,1,0,0,0,0
1,242,6,1,6,0,0,0,0,0,0,0,0,0,0,0
1,73,20,1,20,0,0,0,0,0,0,0,0,0,0,0
0,101,8,4,22,0,1,1,0,1,1,0,0,0,0,0
1,342,22,5,46,0,1,1,2,0,0,1,0,0,2,0
1,324,20,2,22,1,0,0,0,0,0,0,0,0,0,0
1,267,16,9,64,1,1,2,2,1,1,1,0,0,0,0
1,231,6,1,6,0,0,0,0,0,0,0,0,0,0,0
0,202,10,4,26,0,1,0,0,0,0,0,0,0,0,0
1,233,8,1,8,0,0,0,0,0,0,0,0,0,0,0
0,174,16,9,60,3,1,1,3,0,0,0,0,0,1,0
1,126,16,1,16,0,0,0,0,1,2,0,0,0,0,0
1,309,8,1,8,0,0,0,0,0,2,0,0,0,0,0
1,54,18,2,22,0,0,1,0,0,0,0,0,0,0,0
1,178,16,2,24,0,0,1,0,0,0,0,0,0,0,0
1,239,10,11,58,1,1,0,2,1,0,2,0,0,0,0
0,117,12,2,18,0,0,1,0,0,0,1,0,0,0,0
1,314,28,1,28,0,0,0,0,1,0,0,0,0,0,0
1,334,16,12,78,2,0,1,2,0,0,0,0,0,0,0
0,151,28,2,34,0,0,1,1,0,0,0,0,0,0,0
0,171,6,11,64,3,1,2,1,0,0,0,0,0,0,0
1,309,24,1,24,0,0,0,0,0,0,0,0,0,0,0
1,103,34,2,36,1,1,0,0,0,0,0,0,0,0,0
1,155,4,4,24,0,0,1,0,0,0,0,0,0,0,0
1,167,10,1,10,0,0,0,0,0,0,0,0,0,0,1
0,304,8,6,28,1,1,2,0,0,0,3,0,0,0,0
1,246,16,12,58,4,0,1,1,2,0,0,0,0,0,0
1,190,2,1,2,0,0,0,0,0,0,0,0,0,0,0
1,273,14,2,16,2,0,0,0,0,0,0,0,0,0,0
1,258,18,8,56,2,1,2,1,2,0,2,0,0,0,0
0,100,14,2,18,0,0,1,0,0,0,0,0,0,0,0
1,422,12,11,46,2,1,3,0,1,0,2,0,0,0,0
0,126,16,1,16,0,1,0,0,0,0,0,0,0,0,0
0,201,8,2,16,0,0,0,0,0,0,0,0,0,0,0
1,256,34,11,92,1,2,5,1,0,0,0,0,0,0,0
1,246,16,8,50,4,0,2,2,0,0,0,0,0,0,0
0,133,8,1,8,0,0,0,0,0,0,1,0,0,0,0
0,66,14,2,18,0,0,2,0,0,0,0,0,0,0,0
1,415,4,10,24,2,1,0,1,0,0,0,0,0,0,0
1,127,8,2,12,0,0,0,0,0,1,0,0,0,0,0
1,350,12,9,46,1,3,1,1,0,0,0,0,1,0,0
0,288,16,11,64,1,2,3,3,0,1,0,0,0,0,0
0,253,6,1,6,0,0,0,0,0,1,2,0,0,0,1
0,180,14,1,14,0,0,1,0,0,0,0,0,0,0,1
1,365,8,6,22,2,1,1,0,0,0,1,0,0,0,0
1,124,6,1,6,0,0,0,0,0,0,0,0,0,0,0
1,113,8,2,14,0,0,1,0,0,0,0,0,0,0,0
0,88,22,2,24,0,0,0,0,1,0,0,0,0,0,0
0,112,24,2,32,0,0,0,0,0,0,1,0,0,0,0
0,190,24,6,46,2,1,2,0,1,0,0,0,0,0,0
1,150,36,2,40,0,1,1,0,0,0,0,0,0,0,0
0,297,2,2,6,0,0,0,0,0,0,0,0,0,0,0
1,96,10,4,22,0,0,2,0,0,0,1,0,0,0,0
1,350,10,11,64,1,1,3,1,2,0,0,0,0,0,0
1,314,10,11,54,2,2,2,2,1,1,0,0,0,0,0
1,380,8,6,34,2,1,0,0,1,0,0,0,0,0,0
0,268,20,7,50,3,0,2,0,1,0,0,0,0,0,0
1,61,12,2,16,0,1,0,0,0,0,0,0,0,0,0
0,174,12,2,16,0,1,0,0,0,1,0,0,0,0,0
1,51,14,1,14,1,0,0,0,0,1,0,0,0,0,0
1,17,12,1,12,0,0,0,0,0,0,0,0,0,0,0
1,173,18,1,18,0,0,0,0,1,0,0,1,0,0,0
1,218,12,2,20,0,0,1,0,0,0,0,1,0,0,0
1,47,34,1,34,1,0,0,0,0,0,0,1,0,0,0
0,310,6,3,12,0,0,0,0,0,2,0,0,0,0,0
1,409,12,10,42,1,1,2,1,3,1,1,0,0,0,0
0,306,18,2,24,1,0,0,0,0,0,0,1,0,0,0
1,91,8,1,8,0,0,0,0,0,0,0,0,0,0,0
0,364,16,8,54,2,0,3,3,0,0,0,0,0,0,0
1,293,12,12,44,2,1,2,2,0,0,1,0,0,0,0
1,256,2,1,2,0,0,0,0,0,0,0,0,0,0,0
1,276,6,3,12,0,0,0,0,0,0,1,1,0,0,0
0,24,12,1,12,0,0,0,0,0,0,0,0,0,0,0
1,148,16,1,16,1,0,0,0,0,0,0,0,0,1,0
1,154,8,2,14,0,1,0,0,0,0,3,0,0,0,0
0,365,14,6,42,0,0,2,1,0,0,1,0,0,0,0
0,205,8,2,10,0,0,0,0,0,0,1,0,0,0,0
1,367,2,12,28,0,1,1,1,1,0,3,0,0,0,0
1,291,22,12,86,2,1,3,2,0,0,0,0,0,0,0
1,240,26,2,32,1,0,0,0,0,0,0,0,0,0,0
0,203,4,4,22,1,0,0,1,0,0,0,0,0,0,0
1,285,8,1,8,0,0,0,0,0,1,0,0,0,0,0
1,244,12,1,12,0,0,0,0,0,0,0,0,0,0,0
1,179,8,2,10,0,0,0,0,0,0,0,0,0,0,0
1,39,32,1,32,1,0,0,0,0,0,0,0,0,0,1
1,126,30,1,30,0,0,0,1,0,3,0,0,0,0,0
1,16,8,1,8,0,0,0,0,0,3,0,0,0,0,0
1,180,16,2,24,0,0,1,0,0,3,0,0,0,0,1
1,215,34,1,34,0,0,0,0,0,0,0,0,0,0,1
1,285,20,1,20,0,0,0,0,1,0,0,0,0,0,1
1,248,12,1,12,0,0,0,0,0,0,0,0,0,0,0
1,128,16,2,22,2,0,0,0,0,0,0,1,0,0,0
1,204,6,2,14,0,1,0,0,0,0,1,0,0,0,0
0,156,16,2,22,0,0,1,0,0,1,1,1,0,0,0
0,354,10,10,60,1,1,2,0,2,1,2,1,0,1,0
1,341,14,8,34,2,0,2,1,0,0,0,0,0,0,0
1,189,34,1,34,0,1,0,0,0,0,0,0,0,0,0
0,213,10,9,56,1,0,0,3,0,0,1,1,0,0,0
1,17,14,1,14,0,0,0,0,0,0,0,0,0,0,0
1,167,10,8,40,1,0,2,1,1,0,0,1,0,0,0
